"Sample"	"NSlikelihood"	"posterior"	"likelihood"	"prior"	"treeLikelihood.file60fc144cac37"	"TreeHeight"	"ucldMean"	"ucldStdev"	"rate.mean"	"rate.variance"	"rate.coefficientOfVariation"	"BirthDeath"	"BDBirthRate"	"BDDeathRate"	"logP.mrca.auto_name_1.."	"mrca.age.auto_name_1."
"389"	388	-3815.48377353779	-3919.96146777037	-3815.48377353779	-104.477694232578	-3815.48377353779	14.998861691789	0.107462831480855	0.757956261230719	0.0789701688355045	0.00728483058185866	0.87744937815876	-107.982633024494	0.204870042850533	0.28332692842854	5.34094395410897	14.998861691789
"390"	389	-3815.27651062783	-3920.16794733859	-3815.27651062783	-104.89143671076	-3815.27651062783	14.998861691789	0.107462831480855	0.757956261230719	0.0789777109218755	0.00756971110581549	0.882658016452164	-108.396375502676	0.120047823004021	0.601076210258549	5.34094395410897	14.998861691789
"391"	390	-3815.27030487483	-3920.71473826448	-3815.27030487483	-105.444433389649	-3815.27030487483	14.998861691789	0.107462831480855	0.757956261230719	0.0795948965544945	0.00747126842546881	0.921517680397317	-108.949372181565	0.127808500908458	0.697680044132124	5.34094395410897	14.998861691789
"392"	391	-3815.25072564169	-3920.49327787159	-3815.25072564169	-105.242552229904	-3815.25072564169	14.998861691789	0.107462831480855	0.757956261230719	0.0794042912124989	0.00727541664172874	0.901659471772712	-108.74749102182	0.128284700722746	0.460055949634065	5.34094395410897	14.998861691789
"393"	392	-3815.21219079578	-3920.61542888497	-3815.21219079578	-105.403238089185	-3815.21219079578	14.998861691789	0.107462831480855	0.769714032018001	0.0788781826546649	0.00766201717538606	0.920751167259331	-108.870302205729	0.171273574495572	0.162635770332449	5.34094395410897	14.998861691789
"394"	393	-3815.20821592605	-3919.76667218859	-3815.20821592605	-104.558456262548	-3815.20821592605	14.998861691789	0.107462831480855	0.769714032018001	0.0801077136590753	0.00751172279506593	0.881933613506107	-108.025520379092	0.231988409338046	0.239249310887952	5.34094395410897	14.998861691789
"395"	394	-3815.08920360033	-3919.37157470423	-3815.08920360033	-104.282371103906	-3815.08920360033	14.998861691789	0.107462831480855	0.769714032018001	0.0793581501230382	0.00765195485591793	0.883696830526767	-107.74943522045	0.162392244841587	0.55819714355313	5.34094395410897	14.998861691789
"396"	395	-3814.95073425292	-3919.4716643252	-3814.95073425292	-104.520930072285	-3814.95073425292	14.998861691789	0.107462831480855	0.769714032018001	0.0795649094104573	0.00743749238958115	0.892430890568786	-107.987994188829	0.209903465608874	0.0815685043438798	5.34094395410897	14.998861691789
"397"	396	-3814.93037623383	-3919.33038364691	-3814.93037623383	-104.400007413083	-3814.93037623383	14.998861691789	0.107462831480855	0.769714032018001	0.0784928236772587	0.00756190595061767	0.89999876821126	-107.867071529627	0.217372637040955	0.0774377419020734	5.34094395410897	14.998861691789
"398"	397	-3814.91917135205	-3919.31224851211	-3814.91917135205	-104.393077160057	-3814.91917135205	14.998861691789	0.107462831480855	0.769714032018001	0.0789488144132776	0.00768151557860187	0.895691840497629	-107.860141276601	0.207412744829431	0.198391590957615	5.34094395410897	14.998861691789
"399"	398	-3814.90251878227	-3921.12143949173	-3814.90251878227	-106.218920709456	-3814.90251878227	14.998861691789	0.107462831480855	0.769714032018001	0.0787387857736377	0.00762560211460535	0.89860683657266	-109.685984826	0.292932143057991	0.097264046582563	5.34094395410897	14.998861691789
"400"	399	-3814.8077009849	-3919.1323061653	-3814.8077009849	-104.324605180399	-3814.8077009849	14.998861691789	0.107462831480855	0.769714032018001	0.0792666033860798	0.00712357039633192	0.900551864237387	-107.791669296943	0.228943912119478	0.0752144248855724	5.34094395410897	14.998861691789
"401"	400	-3814.7610761239	-3919.70327476673	-3814.7610761239	-104.942198642826	-3814.7610761239	14.998861691789	0.107462831480855	0.769714032018001	0.078750575621925	0.00706930599298487	0.891573755308742	-108.40926275937	0.247550984176834	0.166096186859501	5.34094395410897	14.998861691789
"402"	401	-3814.74436834889	-3919.71137573592	-3814.74436834889	-104.967007387026	-3814.74436834889	14.998861691789	0.107462831480855	0.769714032018001	0.0783613342606402	0.00706796318065936	0.885517940249473	-108.43407150357	0.243180141387039	0.0555109442533008	5.34094395410897	14.998861691789
"403"	402	-3814.73311021811	-3920.02847305668	-3814.73311021811	-105.295362838565	-3814.73311021811	14.998861691789	0.107462831480855	0.776878256166805	0.0781425017836151	0.00723576533981966	0.905356186215205	-108.739402111366	0.235576621691341	0.0281787284117878	5.34094395410897	14.998861691789
